Gene,Delta_Correlation,P_Value,FDR,Cancer,Significant
FBXW4,0.184074726771356,0.5871101904347178,0.7808306279669895,Endometrial,False
FBXW5,-0.2151895696688529,0.4885925025010617,0.7085897726749542,Endometrial,False
FBXW8,0.3468063571367042,0.2507888934738406,0.484992675206838,Endometrial,False
FBXW9,0.536948088305871,0.0114809906817173,0.0585073436145593,Endometrial,False
FCER1G,0.1382854127954912,0.5373079315344935,0.7474393856602576,Endometrial,False
FCF1,0.3382557517388978,0.2973980985425664,0.5380415643795693,Endometrial,False
FCGBP,0.1948817419982034,0.4232008850094814,0.6613510607408197,Endometrial,False
FCGR1A,0.3543398630355152,0.0944253177816314,0.2594311761273106,Endometrial,False
FCGR3A,-0.0173504398223499,0.8739130745357411,0.9471184562788726,Endometrial,False
FCGRT,0.1364804708169769,0.6427443111414898,0.818728260177014,Endometrial,False
FCHO2,0.0218185090385538,0.9704597242796984,0.9897005230845776,Endometrial,False
FCHSD1,-0.0817443055265003,0.7065015127784333,0.8576553929181986,Endometrial,False
FCHSD2,0.0565895610548465,0.9033060341778753,0.9595284014503572,Endometrial,False
FCN1,0.1711429248243358,0.5415314765978395,0.7496008225680018,Endometrial,False
FCN3,-0.0655110566924676,0.8070575417408345,0.913670063172491,Endometrial,False
FDFT1,0.8226023836186209,1.5638107664598464e-06,3.668843372309031e-05,Endometrial,True
FDPS,0.4205248698669751,0.005677519651152,0.0341750560467683,Endometrial,True
FDX1,0.2449192744545488,0.4089455766698401,0.6483537885854805,Endometrial,False
FDXR,0.1994660854263317,0.4299033766382344,0.6642781804117153,Endometrial,False
FECH,0.2358582626779715,0.4332892267680779,0.6677554127949176,Endometrial,False
FEM1B,-0.1391571194762684,0.6228353910294346,0.8053292186337673,Endometrial,False
FEN1,0.3431484808584473,0.0015247753479401,0.0122885598411767,Endometrial,True
FER,0.3410960400182124,0.0055280865328867,0.0334142119321154,Endometrial,True
FERMT1,0.5960144838364323,1.1375614049464902e-08,4.7149211755496434e-07,Endometrial,True
FERMT2,0.3782525565140347,0.0079278173084903,0.0440946501547666,Endometrial,True
FERMT3,0.5631715848541157,0.0018569579558465,0.0141904846775142,Endometrial,True
FES,-0.0015757478803392,0.8077506958293048,0.9137850346371548,Endometrial,False
FETUB,0.4233716537822587,0.1184165924485407,0.303503539656095,Endometrial,False
FEZ2,0.0280895152850036,0.9330675627682072,0.9721960940003636,Endometrial,False
FGA,0.232278002016784,0.4399351125395615,0.6736796656481955,Endometrial,False
FGB,-0.0665769915881019,0.8067510701221601,0.913670063172491,Endometrial,False
FGD1,0.2414538644875724,0.5095719059299147,0.7246060887459529,Endometrial,False
FGD2,0.3412815512433497,0.2688362225858388,0.5062112141237821,Endometrial,False
FGD3,0.7935241130649865,3.401665184922824e-08,1.3043213114347251e-06,Endometrial,True
FGD4,0.7330554803539127,8.712821423789273e-12,5.78903799027953e-10,Endometrial,True
FGD5,0.2503530204398065,0.0271409175325702,0.1101840234158076,Endometrial,False
FGD6,-0.2203227483602623,0.4582149867640184,0.6875185890746972,Endometrial,False
FGF1,0.0064428153033976,0.8819951375844629,0.9513084173570002,Endometrial,False
FGF2,0.3037777032597861,0.0564539169048788,0.181654304155292,Endometrial,False
FGF7,-0.147317745775096,0.4372705554604085,0.671371126252848,Endometrial,False
FGFBP1,0.7393658972606341,0.0004551834453171,0.0045802505295268,Endometrial,True
FGFR1,-0.0039492142795614,0.858535351039884,0.9400794685433578,Endometrial,False
FGFR1OP,0.3605927666957902,0.1792199393002977,0.3959352746858932,Endometrial,False
FGFR1OP2,0.0240321548552231,0.9623878583559008,0.986413556185794,Endometrial,False
FGFR2,0.8344211967807473,4.207193453154334e-07,1.1889419420862118e-05,Endometrial,True
FGGY,0.4769506109791664,0.0244725654955042,0.1021137152794192,Endometrial,False
FGL2,0.3210857032105632,0.1041279475908171,0.2777596248331206,Endometrial,False
FGR,0.7624276472591079,0.0053094463940549,0.0323656577575094,Endometrial,True
FH,0.4007517258777057,0.146404341475956,0.3482024893936028,Endometrial,False
FHIT,-0.0262194971881422,0.7322271258695142,0.872457892343361,Endometrial,False
FHL1,0.4782538538357611,2.5115070914119967e-05,0.0003938767157414,Endometrial,True
FHL2,0.5793653015517517,0.0142603178010725,0.0690332625920662,Endometrial,False
FHL3,0.2732285911177288,0.1522096984845063,0.3571144298410671,Endometrial,False
FHL5,-0.1561220973874949,0.1949174825276755,0.4195256597232659,Endometrial,False
FHOD1,-0.0655888903929217,0.7384987844435424,0.8765707650070358,Endometrial,False
FIBIN,-0.1460283162530353,0.6332377860632952,0.8112601839704036,Endometrial,False
FIBP,0.0323243665628883,0.903640329097569,0.9595887733491456,Endometrial,False
FIG4,0.3533445417963895,0.2446281908258596,0.4786165384085274,Endometrial,False
FILIP1,-0.0350822329965666,0.4663023336182912,0.6930831873443736,Endometrial,False
FILIP1L,0.992406138094828,1.7554525166933904e-47,1.6977176339221412e-44,Endometrial,True
FIP1L1,-0.1953205948586688,0.5120422233787707,0.7262205495011927,Endometrial,False
FIS1,0.4299985848418099,0.1334632145270257,0.3267690068194746,Endometrial,False
FIZ1,0.3289229107958111,0.3034079372698555,0.5428456094707326,Endometrial,False
FKBP10,0.1762490309242829,0.0272087026825687,0.1104077147548149,Endometrial,False
FKBP11,-0.1906358059633535,0.4072495160684772,0.6463712231692244,Endometrial,False
FKBP14,-0.4447372851867234,0.1035173382919931,0.2764061944835557,Endometrial,False
FKBP15,0.4815574123524851,0.0492866474926112,0.1663400464426864,Endometrial,False
FKBP1A,0.3107461267735624,0.291714939284202,0.5322662346668725,Endometrial,False
FKBP1B,0.3230137479329369,0.3455950946889244,0.5880859636700682,Endometrial,False
FKBP3,0.7022716365381538,0.0016947647246116,0.0133013815717037,Endometrial,True
FKBP4,0.2432756912740115,0.2678687639910293,0.5054259097719312,Endometrial,False
FKBP5,0.3365990672261669,0.0364819234642328,0.1346073174364913,Endometrial,False
FKBP7,0.2920274294574406,0.0180646648052807,0.0823013679371563,Endometrial,False
FKBP8,0.4231316835460172,0.1707910769810574,0.3836298152369352,Endometrial,False
FKBP9,0.3156018114024833,0.0710645773659166,0.2144675064578285,Endometrial,False
FKBPL,0.5156099639442304,0.0777649774087749,0.2275181053331016,Endometrial,False
FLAD1,0.4512078067509198,0.0287601319806531,0.1143573269801759,Endometrial,False
FLCN,0.1709794125247652,0.5800590563524461,0.7779141691372545,Endometrial,False
FLI1,-0.2909529859837811,0.1697022035071157,0.3818738312631684,Endometrial,False
FLII,0.0018797839780804,0.9859431152885882,0.9946278251590024,Endometrial,False
FLNA,-0.0447426848708783,0.6677958343793085,0.8352376337206324,Endometrial,False
FLNB,0.5294889740718407,0.017331589001851,0.0798592645167346,Endometrial,False
FLNC,0.3624304726628355,0.0101731458013986,0.0532133780380851,Endometrial,False
FLOT1,0.5672392417213246,0.0508133856107829,0.1694558269564194,Endometrial,False
FLOT2,0.3107046770160651,0.2309226049673707,0.4642989959889107,Endometrial,False
FLRT3,1.1061674127427552,6.248662476874878e-05,0.0008565095779325,Endometrial,True
FLT1,0.1701690806394054,0.4442485440946565,0.6774245493692871,Endometrial,False
FLYWCH1,0.2935472832733107,0.2963743014261786,0.537079643777663,Endometrial,False
FLYWCH2,0.1479607878124115,0.6243422865260315,0.8061526868302298,Endometrial,False
FMN1,0.6896094171114449,4.787489360758437e-10,2.495227987786912e-08,Endometrial,True
FMNL1,-0.0089050075284288,0.7938617414385309,0.9055740082915992,Endometrial,False
FMNL2,0.4380120719146475,0.0136797908532366,0.0666679169017758,Endometrial,False
FMNL3,0.5495235051963622,0.0011240298445512,0.0096677174445042,Endometrial,True
FMOD,0.1315206490038516,0.5810054756489919,0.7779141691372545,Endometrial,False
FMR1,0.3401362915963382,0.065289365603666,0.2019469218956321,Endometrial,False
FN1,0.1569418689768943,0.479497388113791,0.7023467041594363,Endometrial,False
FN3K,0.328269630705241,0.2249494169190404,0.457426878560001,Endometrial,False
FN3KRP,-0.2996492868833294,0.1376060070497424,0.3337636688019171,Endometrial,False
FNBP1,-0.1473958743918826,0.2135097695222333,0.4433179947331867,Endometrial,False
FNBP1L,0.3600825406396515,0.0312450500420137,0.120762395899506,Endometrial,False
FNBP4,0.1508204841071582,0.655412835681396,0.827609650626849,Endometrial,False
FNDC1,-0.2034700601749873,0.3155787939251635,0.5562803639017726,Endometrial,False
FNDC3A,0.8823135990549205,0.0015751270774572,0.0125778954882454,Endometrial,True
FNDC3B,0.1549584374192437,0.5416964545447776,0.7497099603049362,Endometrial,False
FNIP1,0.1123634792174118,0.7711080896342916,0.8935571086142678,Endometrial,False
FNTA,0.2560805655710471,0.3472445703103527,0.589624802961629,Endometrial,False
FNTB,0.1200689428153033,0.6960435995523462,0.8523124427024336,Endometrial,False
FOCAD,0.4507043488426467,0.102633430110077,0.2746146251700308,Endometrial,False
FOLH1,0.7692592262161131,6.615971426628941e-08,2.3274056135352654e-06,Endometrial,True
FOLR1,0.8687179282084097,3.538878921023436e-07,1.0199470903505953e-05,Endometrial,True
FOLR2,0.0257789522907104,0.973651393774762,0.9905383995620723,Endometrial,False
FOPNL,0.1940979972128958,0.563704138241442,0.766158778771629,Endometrial,False
FOSL2,-0.0493507192695322,0.6611890691946466,0.8318199604368124,Endometrial,False
FOXA1,1.0423097325830208,2.7705230230009705e-07,8.230249963208344e-06,Endometrial,True
FOXA2,0.962075914007605,0.000151271797718,0.0018002834242952,Endometrial,True
FOXJ2,0.7171514096206145,2.2478258408037976e-05,0.0003589922223551,Endometrial,True
FOXJ3,0.6634661531078104,0.0125894920057214,0.0624737391207521,Endometrial,False
FOXK1,0.3651041987128213,0.1520781172768357,0.3569816431438992,Endometrial,False
FOXK2,0.638751030604334,0.0407555057987373,0.1455625451260606,Endometrial,False
FOXL2,-0.3067835300198122,0.2004328568047071,0.4259198207100027,Endometrial,False
FOXO1,0.0182938422160146,0.931740869787914,0.971591293953996,Endometrial,False
FOXO3,-0.0350706963808867,0.835540961458098,0.9290429903591318,Endometrial,False
FOXP4,0.2526577286095763,0.4130324921775437,0.6522761371191599,Endometrial,False
FOXRED1,0.3930934127462683,0.115909040490632,0.2989251224979144,Endometrial,False
FPGS,0.5756998880179172,0.0339072892805746,0.1280386316260832,Endometrial,False
FPGT,0.5707815980212397,0.0198620241516898,0.0879900905329397,Endometrial,False
FRA10AC1,0.0094486420634237,0.9701234171612192,0.9896805230861756,Endometrial,False
FRAS1,0.3295162004848455,0.020280163699024,0.089331247386794,Endometrial,False
FREM1,0.1504057473328235,0.718601294891188,0.8647363781347134,Endometrial,False
FREM2,0.2395778213947307,0.2038532351029425,0.430903283348152,Endometrial,False
FRG1,0.3162277112585063,0.2427807291831477,0.4766892548635502,Endometrial,False
FRK,0.3889070056483271,0.025900980287291,0.1064913237697595,Endometrial,False
FRMD4A,0.9960144724189668,0.0001201729597806,0.0014690806768687,Endometrial,True
FRMD6,0.216595037101756,0.2117176087340874,0.4405893850640774,Endometrial,False
FRMD8,-0.004331922277051,0.9835047836077038,0.993720645627445,Endometrial,False
FRY,-0.0997040652720444,0.6315338589781536,0.8107367252689712,Endometrial,False
FRYL,0.4355635406027344,0.1050781231976396,0.2792875149957339,Endometrial,False
FRZB,-0.0789416770239838,0.4995636070502313,0.7170517209375352,Endometrial,False
FSCN1,0.0166114960067927,0.9178019667495544,0.966203792793129,Endometrial,False
FSD1L,0.3096036921879619,0.0715345071472157,0.215296110030901,Endometrial,False
FSTL1,0.0519226154584496,0.9192413052071652,0.9663886918743292,Endometrial,False
FTH1,0.6016031281148863,0.0624021593855336,0.1957424387680932,Endometrial,False
FTL,0.5727165192030814,0.0521443215479294,0.1722444685970316,Endometrial,False
FTO,0.8213973456554644,2.914809751767579e-07,8.600170874367799e-06,Endometrial,True
FTSJ1,0.2671178917830685,0.3612471162126721,0.6035114970278499,Endometrial,False
FTSJ3,0.15761232049026,0.6318967000604756,0.8107367252689712,Endometrial,False
FUBP1,-0.1797784662146364,0.3794131056545898,0.620171205937568,Endometrial,False
FUBP3,0.2276546521787283,0.4008694159012985,0.6405668066834775,Endometrial,False
FUCA1,0.1006938889777636,0.7191026895632106,0.8648809198926809,Endometrial,False
FUCA2,-0.289933456800758,0.2168924013892132,0.4479903800882089,Endometrial,False
FUNDC1,0.6825780960612422,0.0394044738092867,0.1423139170273991,Endometrial,False
FUNDC2,0.0882015800548835,0.7631864946762397,0.8900944994857283,Endometrial,False
FURIN,0.7123152164291404,0.0397064492253068,0.142724803645373,Endometrial,False
FUS,0.0228775703579734,0.9579162599615312,0.9837997789622616,Endometrial,False
FUT11,0.1514137737961925,0.6372165056277039,0.8141556706181619,Endometrial,False
FUT8,0.3042199401941843,0.2301424265033452,0.4636889875934177,Endometrial,False
FXN,0.6688609822428412,0.0076122154256914,0.0428846103981993,Endometrial,True
FXR1,0.1244259030014232,0.64615023137479,0.8201971144649514,Endometrial,False
FXR2,0.1273866950518686,0.6690311331230048,0.8355119100657914,Endometrial,False
FXYD1,0.0730280951271041,0.8073821262812741,0.913670063172491,Endometrial,False
FYCO1,0.2841851457612935,0.1122207484319185,0.2920087875490041,Endometrial,False
FYN,0.6871682160123729,0.0104388380007063,0.0543418935156387,Endometrial,False
FYTTD1,0.3995366895142931,0.178985623488379,0.3957073117811382,Endometrial,False
FZD1,0.4996552859234829,0.0352565948355066,0.1314796064474076,Endometrial,False
FZD10,-0.3505419387019065,0.2753166950951405,0.5141292671332554,Endometrial,False
FZD3,-0.09816735931647,0.6256999460767265,0.806948041287869,Endometrial,False
FZD6,1.0035448174445936,8.9699458748372e-11,5.31118427854306e-09,Endometrial,True
FZD8,0.3944519899576079,0.1655617435853185,0.3756646027545913,Endometrial,False
FZR1,-0.2433441081398765,0.4876434924023092,0.7082270335399522,Endometrial,False
G3BP1,0.1068410592766695,0.6846029240463587,0.8455773876684414,Endometrial,False
G3BP2,0.3184957485512714,0.203580478406819,0.4308204434847928,Endometrial,False
G6PC3,0.4284983633387889,0.1397080508893631,0.3372209858405481,Endometrial,False
G6PD,0.6172310891795775,0.0221332046648368,0.0952756742842433,Endometrial,False
GAA,0.0859465562433088,0.7490913798025065,0.8812125111232622,Endometrial,False
GAB1,0.0297909257595707,0.998112037784076,0.9997583116350692,Endometrial,False
GAB2,0.677062900705118,1.270256057247918e-06,3.079751733227264e-05,Endometrial,True
GABARAP,0.1566212813403824,0.6181160247932603,0.8019200894023757,Endometrial,False
GABARAPL2,-0.3990538436927014,0.1791495265696494,0.3959352746858932,Endometrial,False
GABPA,0.6297184758131007,0.0114020744553769,0.0582415821946013,Endometrial,False
GABPB1,0.0523926940920222,0.8970888622334097,0.95686530816198,Endometrial,False
GABPB2,-0.4527739959643955,0.0952996046100699,0.2609575063522751,Endometrial,False
GADD45GIP1,0.6652201801557904,0.0166267729266559,0.077514425042107,Endometrial,False
GAK,0.6291399529921367,0.007168894317444,0.0411054388267676,Endometrial,True
GALC,0.1468806529416831,0.5530137983443293,0.7581401954306256,Endometrial,False
GALE,0.6141286624909246,1.0756489240704018e-05,0.0001946454934534,Endometrial,True
GALK1,0.1591191563196042,0.6320234683878444,0.8107367252689712,Endometrial,False
GALK2,0.6203107502799552,4.84236000128724e-05,0.000694364109575,Endometrial,True
GALM,0.5148122454253474,0.0117961850824338,0.0596248518916979,Endometrial,False
GALNS,-0.0207268375521454,0.8757612336214107,0.9478519991843768,Endometrial,False
GALNT1,0.2468318915127426,0.3389081707301837,0.5810235804678983,Endometrial,False
GALNT10,0.4726652966294624,3.698365362642544e-06,7.57425226269193e-05,Endometrial,True
GALNT11,0.6188741026825071,0.0781241692854821,0.2281854931076633,Endometrial,False
GALNT12,0.0900362795099637,0.8053048873190114,0.9132318981942412,Endometrial,False
GALNT14,0.3983378939900679,0.1328990509303135,0.3260907653311806,Endometrial,False
GALNT16,0.2280757217466078,0.2518296769060102,0.4857990930385444,Endometrial,False
GALNT2,0.0870245376124435,0.796893195915604,0.9073869614754396,Endometrial,False
GALNT3,0.2681275611286809,0.1922314629625277,0.4158008582569187,Endometrial,False
GALNT6,0.4393266308159925,0.007682947100346,0.0431713179867088,Endometrial,True
GALNT7,0.192909016854492,0.3239333850893982,0.5644677044680925,Endometrial,False
GALT,0.4165928836001624,0.0535599147774924,0.1751260323904186,Endometrial,False
GAMT,0.2571410112843484,0.0358463896146415,0.1331045980747847,Endometrial,False
GAN,0.6646050478077354,0.0037190243474182,0.0247669379647499,Endometrial,True
GANAB,0.235178453078458,0.3129010454997197,0.553105341192031,Endometrial,False
GANC,0.1680400366710557,0.5506781875454598,0.7563678308972199,Endometrial,False
GAPDH,0.2993474890171418,0.3064887444779801,0.546319482272443,Endometrial,False
GAPVD1,1.1690572585309429,3.88525617528638e-07,1.1051395343036814e-05,Endometrial,True
GAR1,-0.2775462079913368,0.3421765265485793,0.5845543644904484,Endometrial,False
GART,0.4341349999384714,0.0098258581322005,0.0519657666070755,Endometrial,False
GAS1,-0.0269926963077647,0.8011121449336007,0.9101788421227074,Endometrial,False
GAS2L1,0.4719431044878973,0.0991389565565701,0.2680452255751017,Endometrial,False
GAS6,0.0040644266148185,0.8336848165291583,0.9282764716648648,Endometrial,False
GAS7,0.1893638556292531,0.2046868022144936,0.4321110663291178,Endometrial,False
GATA2,1.1335819244047092,1.0056887488747216e-12,7.886049432617637e-11,Endometrial,True
