Gene,Delta_Correlation,P_Value,FDR,Cancer
MTMR9,0.565429681424165,1.4001810600790795e-60,5.885675421368768e-60,LUAD
MTO1,0.4263925876403098,0.08152319397242815,0.09891939784905364,LUAD
MTPAP,0.5257268718672068,0.0,0.0,LUAD
MTPN,0.22790136382786116,3.456296191021716e-13,7.690087012936837e-13,LUAD
MTR,0.4375229550992693,0.011004964110771112,0.014720602924234922,LUAD
MTRF1,0.280614864994452,0.0038210442186311765,0.005327957276852094,LUAD
MTRF1L,0.28163783597627434,0.0006299431705757437,0.0009380604519350713,LUAD
MTRR,0.4387231577367588,5.923062364908851e-73,2.710649878463063e-72,LUAD
MTSS1,0.5220217724503158,0.00026349830841117136,0.00040177800277519667,LUAD
MTSS1L,0.29487464024227583,0.0001996070716184322,0.0003068226670858511,LUAD
MTTP,0.32118274680926373,0.036831622544164506,0.04656142907776182,LUAD
MTURN,0.14958477691097105,8.41789439438751e-05,0.0001322436353477182,LUAD
MTUS1,0.3981505447721574,2.090352552239801e-30,6.526026171005636e-30,LUAD
MTX1,0.40433919199058554,7.092982816053464e-17,1.7372367700677332e-16,LUAD
MTX2,-0.3526591527339385,4.141437293907679e-69,1.8457562135320046e-68,LUAD
MTX3,0.2585223970062973,3.6900708565918395e-15,8.684703497065352e-15,LUAD
MUC1,0.12096716994233914,8.01547474107564e-149,5.109484183807342e-148,LUAD
MUC13,0.8254262816609896,3.162105360393243e-211,2.3754755653618843e-210,LUAD
MUC16,0.5308247148438426,1.7305992735469698e-20,4.5798732156298264e-20,LUAD
MUC3A,1.027301580351926,3.812260906448199e-08,7.150388300943956e-08,LUAD
MUC4,0.5174675622502266,1.3403557660451211e-08,2.5612915369771798e-08,LUAD
MUC5AC,0.5057421693826615,0.03592186303061271,0.04546276047117932,LUAD
MUC5B,0.6643023339487315,2.6368911685957262e-133,1.5901971381837177e-132,LUAD
MUC6,0.5898004017394305,0.0037217842810143616,0.005198198845143497,LUAD
MUL1,-0.0768079474759799,7.112747620440033e-64,3.064116844282925e-63,LUAD
MUM1,0.16239164932248934,7.21033322205136e-30,2.2399240852567832e-29,LUAD
MUSTN1,-0.09080857039402729,1.978939913240825e-13,4.431468518986968e-13,LUAD
